index,date,to_currency,from_currency,rate
454,2003-09-29 00:00:00,USD,EUR,1.2460428505968082
455,2003-09-30 00:00:00,USD,EUR,1.2420981870419334
456,2003-10-01 00:00:00,USD,EUR,1.273631109664919
457,2003-10-02 00:00:00,USD,EUR,1.2580253219158832
458,2003-10-03 00:00:00,USD,EUR,1.2620068886868172
459,2003-10-06 00:00:00,USD,EUR,1.2374173465862264
460,2003-10-07 00:00:00,USD,EUR,1.2610890831376558
461,2003-10-08 00:00:00,USD,EUR,1.2912793356092165
462,2003-10-09 00:00:00,USD,EUR,1.2330778121977082
463,2003-10-10 00:00:00,USD,EUR,1.2636067334220351
464,2003-10-13 00:00:00,USD,EUR,1.228739998585686
465,2003-10-14 00:00:00,USD,EUR,1.2159108452369132
466,2003-10-15 00:00:00,USD,EUR,1.2766273799941854
467,2003-10-16 00:00:00,USD,EUR,1.2536132108350362
468,2003-10-17 00:00:00,USD,EUR,1.277084783231157
469,2003-10-20 00:00:00,USD,EUR,1.23725336431137
470,2003-10-21 00:00:00,USD,EUR,1.2552953646813538
471,2003-10-22 00:00:00,USD,EUR,1.2860258620881209
472,2003-10-23 00:00:00,USD,EUR,1.275045239211897
473,2003-10-24 00:00:00,USD,EUR,1.3007664554457168
474,2003-10-27 00:00:00,USD,EUR,1.2174688624705223
475,2003-10-28 00:00:00,USD,EUR,1.2273173515279718
476,2003-10-29 00:00:00,USD,EUR,1.2322371503203575
477,2003-10-30 00:00:00,USD,EUR,1.2659060962768371
478,2003-10-31 00:00:00,USD,EUR,1.272921328149945
479,2003-11-03 00:00:00,USD,EUR,1.229362845126475
480,2003-11-04 00:00:00,USD,EUR,1.243081811417132
481,2003-11-05 00:00:00,USD,EUR,1.2607333690136406
482,2003-11-06 00:00:00,USD,EUR,1.2364086880237417
483,2003-11-07 00:00:00,USD,EUR,1.243468142801972
484,2003-11-10 00:00:00,USD,EUR,1.238729134005786
485,2003-11-11 00:00:00,USD,EUR,1.2448263901454484
486,2003-11-12 00:00:00,USD,EUR,1.261257228435026
487,2003-11-13 00:00:00,USD,EUR,1.2637062549022875
488,2003-11-14 00:00:00,USD,EUR,1.2626800198681916
489,2003-11-17 00:00:00,USD,EUR,1.261176398826116
490,2003-11-18 00:00:00,USD,EUR,1.26462845236569
491,2003-11-19 00:00:00,USD,EUR,1.2103555199589675
492,2003-11-20 00:00:00,USD,EUR,1.2131890294684669
493,2003-11-21 00:00:00,USD,EUR,1.227074663538601
494,2003-11-24 00:00:00,USD,EUR,1.25514650696528
495,2003-11-25 00:00:00,USD,EUR,1.25384710109984
496,2003-11-26 00:00:00,USD,EUR,1.2418957029419642
497,2003-11-27 00:00:00,USD,EUR,1.226260690918129
498,2003-11-28 00:00:00,USD,EUR,1.2357575597423942
499,2003-12-01 00:00:00,USD,EUR,1.259906114293922
500,2003-12-02 00:00:00,USD,EUR,1.2470975085330542
501,2003-12-03 00:00:00,USD,EUR,1.259340516863757
502,2003-12-04 00:00:00,USD,EUR,1.2392432276388283
503,2003-12-05 00:00:00,USD,EUR,1.314922610749114
504,2003-12-08 00:00:00,USD,EUR,1.2524157552878572
505,2003-12-09 00:00:00,USD,EUR,1.301655801486643
506,2003-12-10 00:00:00,USD,EUR,1.272862684450102
507,2003-12-11 00:00:00,USD,EUR,1.2630570130126395
508,2003-12-12 00:00:00,USD,EUR,1.2083021301516748
509,2003-12-15 00:00:00,USD,EUR,1.2167898062957432
510,2003-12-16 00:00:00,USD,EUR,1.2796048552704504
511,2003-12-17 00:00:00,USD,EUR,1.2475839707327012
512,2003-12-18 00:00:00,USD,EUR,1.2529847749858147
513,2003-12-19 00:00:00,USD,EUR,1.24648556990255
514,2003-12-22 00:00:00,USD,EUR,1.2451798917624526
515,2003-12-23 00:00:00,USD,EUR,1.255020906698492
516,2003-12-24 00:00:00,USD,EUR,1.2505660334854387
517,2003-12-25 00:00:00,USD,EUR,1.2823326143122442
518,2003-12-26 00:00:00,USD,EUR,1.2463898872594283
519,2003-12-29 00:00:00,USD,EUR,1.259005704642343
520,2003-12-30 00:00:00,USD,EUR,1.2406040367882882
521,2003-12-31 00:00:00,USD,EUR,1.2392508701274945
522,2004-01-01 00:00:00,USD,EUR,1.2485048022135083
523,2004-01-02 00:00:00,USD,EUR,1.265641466256622
524,2004-01-05 00:00:00,USD,EUR,1.2674147678955072
525,2004-01-07 00:00:00,USD,EUR,1.252883022234908
526,2004-01-08 00:00:00,USD,EUR,1.260325921525584
527,2004-01-09 00:00:00,USD,EUR,1.2608549004273584
528,2004-01-12 00:00:00,USD,EUR,1.2695763266022722
529,2004-01-13 00:00:00,USD,EUR,1.2487073178900487
530,2004-01-14 00:00:00,USD,EUR,1.2475730992675012
531,2004-01-15 00:00:00,USD,EUR,1.2425683085432822
532,2004-01-16 00:00:00,USD,EUR,1.2782535014199383
533,2004-01-19 00:00:00,USD,EUR,1.232761928694446
534,2004-01-20 00:00:00,USD,EUR,1.2631393188645086
535,2004-01-21 00:00:00,USD,EUR,1.231598067597352
536,2004-01-22 00:00:00,USD,EUR,1.259666815693129
537,2004-01-23 00:00:00,USD,EUR,1.245449394518951
538,2004-01-26 00:00:00,USD,EUR,1.2495663438225435
539,2004-01-27 00:00:00,USD,EUR,1.256576917019983
540,2004-01-28 00:00:00,USD,EUR,1.243181303769329
541,2004-01-29 00:00:00,USD,EUR,1.271832159475227
542,2004-01-30 00:00:00,USD,EUR,1.2408371792921544
543,2004-02-02 00:00:00,USD,EUR,1.2502663420792062
544,2004-02-03 00:00:00,USD,EUR,1.2060300212642636
545,2004-02-04 00:00:00,USD,EUR,1.2188180344883477
546,2004-02-05 00:00:00,USD,EUR,1.2622686677934798
547,2004-02-06 00:00:00,USD,EUR,1.2531272911261166
548,2004-02-09 00:00:00,USD,EUR,1.2223970142702554
549,2004-02-10 00:00:00,USD,EUR,1.26173491780476
550,2004-02-11 00:00:00,USD,EUR,1.2752369039752685
551,2004-02-12 00:00:00,USD,EUR,1.2292282000388557
552,2004-02-13 00:00:00,USD,EUR,1.227636399949035
553,2004-02-16 00:00:00,USD,EUR,1.248062939208031
554,2004-02-17 00:00:00,USD,EUR,1.2214417526507606
555,2004-02-18 00:00:00,USD,EUR,1.265071971188776
556,2004-02-19 00:00:00,USD,EUR,1.24774389166859
557,2004-02-20 00:00:00,USD,EUR,1.2356015679756611
558,2004-02-23 00:00:00,USD,EUR,1.2651262051919852
559,2004-02-24 00:00:00,USD,EUR,1.262620306775171
560,2004-02-25 00:00:00,USD,EUR,1.2471285239074597
561,2004-02-26 00:00:00,USD,EUR,1.2634995898796535
562,2004-02-27 00:00:00,USD,EUR,1.2636154253685372
563,2004-03-01 00:00:00,USD,EUR,1.2616868964565913
564,2004-03-02 00:00:00,USD,EUR,1.2217867843470942
565,2004-03-03 00:00:00,USD,EUR,1.2295567447046578
566,2004-03-04 00:00:00,USD,EUR,1.2643701259095863
567,2004-03-05 00:00:00,USD,EUR,1.2233032155166434
568,2004-03-08 00:00:00,USD,EUR,1.2606066183061202
569,2004-03-09 00:00:00,USD,EUR,1.2480872546874056
570,2004-03-10 00:00:00,USD,EUR,1.2478953213770971
571,2004-03-11 00:00:00,USD,EUR,1.2564285237288295
572,2004-03-12 00:00:00,USD,EUR,1.2515548265898009
573,2004-03-15 00:00:00,USD,EUR,1.2609196673801295
574,2004-03-16 00:00:00,USD,EUR,1.2533088507309442
575,2004-03-18 00:00:00,USD,EUR,1.2422631250458522
576,2004-03-19 00:00:00,USD,EUR,1.263363835137779
577,2004-03-22 00:00:00,USD,EUR,1.2440787610382256
578,2004-03-23 00:00:00,USD,EUR,1.2707043035890369
579,2004-03-24 00:00:00,USD,EUR,1.23749953628897
580,2004-03-25 00:00:00,USD,EUR,1.2657320437731143
581,2004-03-26 00:00:00,USD,EUR,1.2609311578773506
582,2004-03-29 00:00:00,USD,EUR,1.2526324350040128
583,2004-03-30 00:00:00,USD,EUR,1.2386155232645988
584,2004-03-31 00:00:00,USD,EUR,1.2608317452133644
585,2004-04-01 00:00:00,USD,EUR,1.2189312028647217
586,2004-04-02 00:00:00,USD,EUR,1.2602570521433294
587,2004-04-05 00:00:00,USD,EUR,1.2438963849954925
588,2004-04-06 00:00:00,USD,EUR,1.256455456844526
589,2004-04-07 00:00:00,USD,EUR,1.2284609719712607
590,2004-04-08 00:00:00,USD,EUR,1.247778980972174
591,2004-04-09 00:00:00,USD,EUR,1.253175121004305
592,2004-04-12 00:00:00,USD,EUR,1.2731537661715686
593,2004-04-13 00:00:00,USD,EUR,1.2859714916329332
594,2004-04-14 00:00:00,USD,EUR,1.2342631837910696
595,2004-04-15 00:00:00,USD,EUR,1.2515190327368182
596,2004-04-16 00:00:00,USD,EUR,1.292936857698216
597,2004-04-19 00:00:00,USD,EUR,1.2674328112230715
598,2004-04-20 00:00:00,USD,EUR,1.2536297578412432
599,2004-04-21 00:00:00,USD,EUR,1.237552636784297
600,2004-04-22 00:00:00,USD,EUR,1.2373259117461652
601,2004-04-23 00:00:00,USD,EUR,1.2719640065472708
602,2004-04-26 00:00:00,USD,EUR,1.2669284218814325
603,2004-04-27 00:00:00,USD,EUR,1.2175039614144287
604,2004-04-28 00:00:00,USD,EUR,1.2690995842682125
605,2004-04-29 00:00:00,USD,EUR,1.2175699055344211
606,2004-04-30 00:00:00,USD,EUR,1.2679261993355342
607,2004-05-03 00:00:00,USD,EUR,1.2204727223843443
608,2004-05-04 00:00:00,USD,EUR,1.2446107965768247
609,2004-05-05 00:00:00,USD,EUR,1.2455828090479568
610,2004-05-06 00:00:00,USD,EUR,1.2684473693611342
611,2004-05-07 00:00:00,USD,EUR,1.2259824582101049
612,2004-05-10 00:00:00,USD,EUR,1.2685235220157027
613,2004-05-11 00:00:00,USD,EUR,1.2276651736120876
614,2004-05-12 00:00:00,USD,EUR,1.2725870167662727
615,2004-05-13 00:00:00,USD,EUR,1.2503182661083674
616,2004-05-14 00:00:00,USD,EUR,1.2567250923805684
617,2004-05-17 00:00:00,USD,EUR,1.2409791566934851
618,2004-05-18 00:00:00,USD,EUR,1.2405976354260466
619,2004-05-19 00:00:00,USD,EUR,1.2930375384387274
620,2004-05-20 00:00:00,USD,EUR,1.2612453529561518
621,2004-05-21 00:00:00,USD,EUR,1.2466870239074508
622,2004-05-24 00:00:00,USD,EUR,1.2538853181185912
623,2004-05-25 00:00:00,USD,EUR,1.2344241973637795
624,2004-05-26 00:00:00,USD,EUR,1.23457201132962
625,2004-05-27 00:00:00,USD,EUR,1.2676874860497214
626,2004-05-28 00:00:00,USD,EUR,1.2454969872623862
627,2004-05-31 00:00:00,USD,EUR,1.2356542264642958
628,2004-06-01 00:00:00,USD,EUR,1.255572415690617
629,2004-06-02 00:00:00,USD,EUR,1.2384644396602578
630,2004-06-03 00:00:00,USD,EUR,1.2711500432163645
631,2004-06-04 00:00:00,USD,EUR,1.2435928561834702
632,2004-06-07 00:00:00,USD,EUR,1.24671645345231
633,2004-06-08 00:00:00,USD,EUR,1.2471019767564828
634,2004-06-09 00:00:00,USD,EUR,1.225852783822644
635,2004-06-10 00:00:00,USD,EUR,1.2595282627147375
636,2004-06-11 00:00:00,USD,EUR,1.2578595195325155
637,2004-06-14 00:00:00,USD,EUR,1.257968005172447
638,2004-06-15 00:00:00,USD,EUR,1.254954313429724
639,2004-06-16 00:00:00,USD,EUR,1.2701813025294737
640,2004-06-17 00:00:00,USD,EUR,1.2758192603319598
641,2004-06-18 00:00:00,USD,EUR,1.2439000650290093
642,2004-06-21 00:00:00,USD,EUR,1.243489845770393
643,2004-06-22 00:00:00,USD,EUR,1.2625673339004082
644,2004-06-23 00:00:00,USD,EUR,1.2544536249977076
645,2004-06-24 00:00:00,USD,EUR,1.237505583577542
646,2004-06-25 00:00:00,USD,EUR,1.237074430336148
647,2004-06-28 00:00:00,USD,EUR,1.2343168857622957
648,2004-06-29 00:00:00,USD,EUR,1.2817525212847214
649,2004-06-30 00:00:00,USD,EUR,1.2674379888248686
650,2004-07-01 00:00:00,USD,EUR,1.2435882530196285
651,2004-07-02 00:00:00,USD,EUR,1.249638073011134
652,2004-07-05 00:00:00,USD,EUR,1.258105383746827
653,2004-07-06 00:00:00,USD,EUR,1.228486243531977
654,2004-07-07 00:00:00,USD,EUR,1.2662857811121702
655,2004-07-08 00:00:00,USD,EUR,1.236118432694018
656,2004-07-09 00:00:00,USD,EUR,1.2446297974760654
657,2004-07-12 00:00:00,USD,EUR,1.2562604307876557
658,2004-07-13 00:00:00,USD,EUR,1.226708140143869
659,2004-07-14 00:00:00,USD,EUR,1.2487357845944933
660,2004-07-15 00:00:00,USD,EUR,1.2557229592999215
661,2004-07-16 00:00:00,USD,EUR,1.2527441008789764
662,2004-07-19 00:00:00,USD,EUR,1.2391728291393622
663,2004-07-20 00:00:00,USD,EUR,1.29561944384638
664,2004-07-21 00:00:00,USD,EUR,1.251099580606274
665,2004-07-22 00:00:00,USD,EUR,1.261663965489505
666,2004-07-23 00:00:00,USD,EUR,1.2284847529653316
667,2004-07-26 00:00:00,USD,EUR,1.279159165980709
668,2004-07-27 00:00:00,USD,EUR,1.2308542834775231
669,2004-07-28 00:00:00,USD,EUR,1.2393451010635144
670,2004-07-29 00:00:00,USD,EUR,1.2439504988225034
671,2004-07-30 00:00:00,USD,EUR,1.2799478771395865
672,2004-08-02 00:00:00,USD,EUR,1.262746639746864
673,2004-08-03 00:00:00,USD,EUR,1.2425333825422409
674,2004-08-04 00:00:00,USD,EUR,1.2202416474041091
675,2004-08-05 00:00:00,USD,EUR,1.241958734630444
676,2004-08-06 00:00:00,USD,EUR,1.2367799369014476
677,2004-08-09 00:00:00,USD,EUR,1.2755053468837545
678,2004-08-10 00:00:00,USD,EUR,1.219990958728918
679,2004-08-11 00:00:00,USD,EUR,1.2633266555985332
680,2004-08-12 00:00:00,USD,EUR,1.2557453388348188
681,2004-08-13 00:00:00,USD,EUR,1.2349552859492696
682,2004-08-16 00:00:00,USD,EUR,1.2566534646452583
683,2004-08-17 00:00:00,USD,EUR,1.263458708060197
684,2004-08-18 00:00:00,USD,EUR,1.255603338351005
685,2004-08-19 00:00:00,USD,EUR,1.3097564980253456
686,2004-08-20 00:00:00,USD,EUR,1.26348834623014
687,2004-08-23 00:00:00,USD,EUR,1.2197008580602446
688,2004-08-24 00:00:00,USD,EUR,1.283177024165941
689,2004-08-25 00:00:00,USD,EUR,1.2481744386308429
690,2004-08-26 00:00:00,USD,EUR,1.2647479053264432
691,2004-08-27 00:00:00,USD,EUR,1.264785194305423
692,2004-08-30 00:00:00,USD,EUR,1.2439500568058457
693,2004-08-31 00:00:00,USD,EUR,1.2511725634805644
694,2004-09-01 00:00:00,USD,EUR,1.2461298294021594
695,2004-09-02 00:00:00,USD,EUR,1.2456871493906598
696,2004-09-03 00:00:00,USD,EUR,1.2468135049211466
697,2004-09-06 00:00:00,USD,EUR,1.2327727990365294
698,2004-09-07 00:00:00,USD,EUR,1.2547802455158523
699,2004-09-08 00:00:00,USD,EUR,1.239950615836436
700,2004-09-09 00:00:00,USD,EUR,1.2519729438121423
701,2004-09-10 00:00:00,USD,EUR,1.232158645391387
702,2004-09-13 00:00:00,USD,EUR,1.2939173972790965
703,2004-09-14 00:00:00,USD,EUR,1.2406794120688729
704,2004-09-15 00:00:00,USD,EUR,1.2177883371206968
705,2004-09-16 00:00:00,USD,EUR,1.2914532181018843
706,2004-09-17 00:00:00,USD,EUR,1.2581197097719772
707,2004-09-20 00:00:00,USD,EUR,1.2536161370217584
708,2004-09-21 00:00:00,USD,EUR,1.2426289603386864
709,2004-09-22 00:00:00,USD,EUR,1.2410845376840856
710,2004-09-23 00:00:00,USD,EUR,1.270165720522238
711,2004-09-24 00:00:00,USD,EUR,1.2718084744759466
712,2004-09-27 00:00:00,USD,EUR,1.247681737728839
713,2004-09-28 00:00:00,USD,EUR,1.2386468093758412
714,2004-09-29 00:00:00,USD,EUR,1.278597592506047
715,2004-09-30 00:00:00,USD,EUR,1.2441915435367772
716,2004-10-01 00:00:00,USD,EUR,1.228633596979035
717,2004-10-04 00:00:00,USD,EUR,1.2719606492292097
718,2004-10-05 00:00:00,USD,EUR,1.2311308774887728
719,2004-10-06 00:00:00,USD,EUR,1.2752009709191754
720,2004-10-07 00:00:00,USD,EUR,1.2629606844565628
721,2004-10-08 00:00:00,USD,EUR,1.2145864637048116
722,2004-10-11 00:00:00,USD,EUR,1.266723742806238
723,2004-10-12 00:00:00,USD,EUR,1.215790476590161
724,2004-10-13 00:00:00,USD,EUR,1.2909352393022275
725,2004-10-14 00:00:00,USD,EUR,1.2492015921397517
726,2004-10-15 00:00:00,USD,EUR,1.2344103389499204
727,2004-10-18 00:00:00,USD,EUR,1.2400677593141345
728,2004-10-19 00:00:00,USD,EUR,1.256130026002841
729,2004-10-20 00:00:00,USD,EUR,1.2702462117062925
730,2004-10-21 00:00:00,USD,EUR,1.2619308158735698
731,2004-10-22 00:00:00,USD,EUR,1.2694792349128463
732,2004-10-25 00:00:00,USD,EUR,1.2596259292257266
733,2004-10-26 00:00:00,USD,EUR,1.2620952505415513
734,2004-10-27 00:00:00,USD,EUR,1.241026362127316
735,2004-10-28 00:00:00,USD,EUR,1.2488643443311904
736,2004-10-29 00:00:00,USD,EUR,1.2618064728644878
737,2004-11-01 00:00:00,USD,EUR,1.286830268060693
738,2004-11-02 00:00:00,USD,EUR,1.2492461011288458
739,2004-11-03 00:00:00,USD,EUR,1.2393861704007232
740,2004-11-04 00:00:00,USD,EUR,1.235536853345568
741,2004-11-05 00:00:00,USD,EUR,1.2359458295703565
742,2004-11-08 00:00:00,USD,EUR,1.211109935719682
743,2004-11-09 00:00:00,USD,EUR,1.2735743632109306
744,2004-11-10 00:00:00,USD,EUR,1.2553439768641597
745,2004-11-11 00:00:00,USD,EUR,1.2503409188428016
746,2004-11-12 00:00:00,USD,EUR,1.2436274364531483
747,2004-11-15 00:00:00,USD,EUR,1.20092134705492
748,2004-11-16 00:00:00,USD,EUR,1.254556587648883
749,2004-11-17 00:00:00,USD,EUR,1.2454357298413423
750,2004-11-18 00:00:00,USD,EUR,1.2541389042594795
751,2004-11-19 00:00:00,USD,EUR,1.2599768937275009
752,2004-11-22 00:00:00,USD,EUR,1.260603883465844
753,2004-11-23 00:00:00,USD,EUR,1.2477590384050798
754,2004-11-24 00:00:00,USD,EUR,1.2767547649302446
755,2004-11-25 00:00:00,USD,EUR,1.2730873099460194
756,2004-11-26 00:00:00,USD,EUR,1.232324453942734
757,2004-11-29 00:00:00,USD,EUR,1.2639249560866224
758,2004-11-30 00:00:00,USD,EUR,1.2698611929274013
759,2004-12-01 00:00:00,USD,EUR,1.2207618212570022
760,2004-12-02 00:00:00,USD,EUR,1.2424421418566909
761,2004-12-03 00:00:00,USD,EUR,1.2528165734983951
762,2004-12-06 00:00:00,USD,EUR,1.245463979303875
763,2004-12-07 00:00:00,USD,EUR,1.239807148648317
764,2004-12-08 00:00:00,USD,EUR,1.31005974996839
765,2004-12-09 00:00:00,USD,EUR,1.2784215523049167
766,2004-12-10 00:00:00,USD,EUR,1.2671874765413536
767,2004-12-13 00:00:00,USD,EUR,1.248238659851586
768,2004-12-14 00:00:00,USD,EUR,1.261033674023635
769,2004-12-15 00:00:00,USD,EUR,1.2507456204657377
770,2004-12-16 00:00:00,USD,EUR,1.1829381853278145
771,2004-12-17 00:00:00,USD,EUR,1.2627938498967637
772,2004-12-20 00:00:00,USD,EUR,1.2410149814302425
773,2004-12-21 00:00:00,USD,EUR,1.2495367695556487
774,2004-12-22 00:00:00,USD,EUR,1.2293701468022078
775,2004-12-23 00:00:00,USD,EUR,1.279297122620556
776,2004-12-24 00:00:00,USD,EUR,1.2555057495215949
777,2004-12-27 00:00:00,USD,EUR,1.255581433097292
778,2004-12-28 00:00:00,USD,EUR,1.2591190636752636
779,2004-12-29 00:00:00,USD,EUR,1.251138357104252
780,2004-12-30 00:00:00,USD,EUR,1.225804174079723
781,2004-12-31 00:00:00,USD,EUR,1.2550968827948843
782,2005-01-03 00:00:00,USD,EUR,1.2697381957014933
783,2005-01-04 00:00:00,USD,EUR,1.227555593259542
784,2005-01-05 00:00:00,USD,EUR,1.2550340315573558
785,2005-01-06 00:00:00,USD,EUR,1.252814844643836
786,2005-01-07 00:00:00,USD,EUR,1.2482690308065505
787,2005-01-10 00:00:00,USD,EUR,1.2302856818302117
788,2005-01-11 00:00:00,USD,EUR,1.2577975700741686
789,2005-01-12 00:00:00,USD,EUR,1.2672485606406054
790,2005-01-13 00:00:00,USD,EUR,1.2505551480507189
791,2005-01-14 00:00:00,USD,EUR,1.2656112498137442
792,2005-01-17 00:00:00,USD,EUR,1.2719149290026208
793,2005-01-18 00:00:00,USD,EUR,1.2495751212325044
794,2005-01-19 00:00:00,USD,EUR,1.275945220132601
795,2005-01-20 00:00:00,USD,EUR,1.2585771986520369
796,2005-01-21 00:00:00,USD,EUR,1.2647359692317672
797,2005-01-24 00:00:00,USD,EUR,1.2442776677777931
798,2005-01-25 00:00:00,USD,EUR,1.2632174304532848
799,2005-01-26 00:00:00,USD,EUR,1.2478843499485317
800,2005-01-27 00:00:00,USD,EUR,1.2342335508904494
801,2005-01-28 00:00:00,USD,EUR,1.2393799137524724
802,2005-01-31 00:00:00,USD,EUR,1.2226415454300636
803,2005-02-01 00:00:00,USD,EUR,1.257277011190954
804,2005-02-02 00:00:00,USD,EUR,1.243933861421043
805,2005-02-03 00:00:00,USD,EUR,1.248807878874455
806,2005-02-04 00:00:00,USD,EUR,1.2614703151550628
807,2005-02-07 00:00:00,USD,EUR,1.2477859305956418
808,2005-02-08 00:00:00,USD,EUR,1.2392799440660522
809,2005-02-09 00:00:00,USD,EUR,1.2390625620247635
810,2005-02-10 00:00:00,USD,EUR,1.2135316629211312
811,2005-02-11 00:00:00,USD,EUR,1.2325080428692716
812,2005-02-14 00:00:00,USD,EUR,1.2666852083228155
813,2005-02-15 00:00:00,USD,EUR,1.2333712521275153
814,2005-02-16 00:00:00,USD,EUR,1.2290004414099491
815,2005-02-17 00:00:00,USD,EUR,1.2271369518930024
816,2005-02-18 00:00:00,USD,EUR,1.2268777752773528
817,2005-02-21 00:00:00,USD,EUR,1.2602605022395532
818,2005-02-22 00:00:00,USD,EUR,1.278569080780369
819,2005-02-23 00:00:00,USD,EUR,1.255189367400797
820,2005-02-24 00:00:00,USD,EUR,1.262427029643545
821,2005-02-25 00:00:00,USD,EUR,1.2343884802518432
822,2005-02-28 00:00:00,USD,EUR,1.2753658348240686
823,2005-03-01 00:00:00,USD,EUR,1.2402177792885396
824,2005-03-02 00:00:00,USD,EUR,1.2284703636249144
825,2005-03-03 00:00:00,USD,EUR,1.263513791798689
826,2005-03-04 00:00:00,USD,EUR,1.222143196031814
827,2005-03-07 00:00:00,USD,EUR,1.2570992556030616
828,2005-03-08 00:00:00,USD,EUR,1.260649819094276
829,2005-03-09 00:00:00,USD,EUR,1.2485080832781268
830,2005-03-10 00:00:00,USD,EUR,1.271505538059344
831,2005-03-11 00:00:00,USD,EUR,1.2680751078729775
832,2005-03-14 00:00:00,USD,EUR,1.2380678357981312
833,2005-03-15 00:00:00,USD,EUR,1.2124003607669736
834,2005-03-16 00:00:00,USD,EUR,1.2871670796643004
835,2005-03-17 00:00:00,USD,EUR,1.233850240040422
836,2005-03-18 00:00:00,USD,EUR,1.2343252180398692
837,2005-03-21 00:00:00,USD,EUR,1.2620577668028066
838,2005-03-22 00:00:00,USD,EUR,1.255104465562376
839,2005-03-23 00:00:00,USD,EUR,1.26601924255834
840,2005-03-24 00:00:00,USD,EUR,1.2947579555010489
841,2005-03-25 00:00:00,USD,EUR,1.253186983862801
842,2005-03-28 00:00:00,USD,EUR,1.240443084967302
843,2005-03-29 00:00:00,USD,EUR,1.2552752294136431
844,2005-03-30 00:00:00,USD,EUR,1.2629393232263095
845,2005-03-31 00:00:00,USD,EUR,1.2360270543515282
846,2005-04-01 00:00:00,USD,EUR,1.229352768501759
847,2005-04-04 00:00:00,USD,EUR,1.2688459670797263
848,2005-04-05 00:00:00,USD,EUR,1.255339933650361
849,2005-04-06 00:00:00,USD,EUR,1.2830918344276916
850,2005-04-07 00:00:00,USD,EUR,1.2319337014628058
851,2005-04-08 00:00:00,USD,EUR,1.2394045284616328
852,2005-04-11 00:00:00,USD,EUR,1.2811513869830973
853,2005-04-12 00:00:00,USD,EUR,1.247405118296368
854,2005-04-13 00:00:00,USD,EUR,1.222523869725558
855,2005-04-14 00:00:00,USD,EUR,1.2960164264994067
856,2005-04-15 00:00:00,USD,EUR,1.2328114922267537
857,2005-04-18 00:00:00,USD,EUR,1.221870653023275
858,2005-04-19 00:00:00,USD,EUR,1.248533331439268
859,2005-04-20 00:00:00,USD,EUR,1.2404269923307412
860,2005-04-21 00:00:00,USD,EUR,1.2945723247741912
861,2005-04-22 00:00:00,USD,EUR,1.2209633533096564
862,2005-04-25 00:00:00,USD,EUR,1.280939091191216
863,2005-04-26 00:00:00,USD,EUR,1.2317037703970402
864,2005-04-27 00:00:00,USD,EUR,1.26137275312554
865,2005-04-28 00:00:00,USD,EUR,1.271243398869535
866,2005-04-29 00:00:00,USD,EUR,1.256600950442934
867,2005-05-02 00:00:00,USD,EUR,1.2467740945245616
868,2005-05-03 00:00:00,USD,EUR,1.2108034076849103
869,2005-05-04 00:00:00,USD,EUR,1.2410108275364429
870,2005-05-05 00:00:00,USD,EUR,1.2691992668780794
871,2005-05-06 00:00:00,USD,EUR,1.2483582255809886
872,2005-05-09 00:00:00,USD,EUR,1.240844419715145
873,2005-05-10 00:00:00,USD,EUR,1.2237234478910508
874,2005-05-11 00:00:00,USD,EUR,1.2463995783705617
875,2005-05-12 00:00:00,USD,EUR,1.2302312779821645
876,2005-05-13 00:00:00,USD,EUR,1.2199312799548847
877,2005-05-16 00:00:00,USD,EUR,1.2596693175464195
878,2005-05-17 00:00:00,USD,EUR,1.2625073730574108
879,2005-05-18 00:00:00,USD,EUR,1.25368882046104
880,2005-05-19 00:00:00,USD,EUR,1.2388795516306867
881,2005-05-20 00:00:00,USD,EUR,1.2313519921637013
882,2005-05-23 00:00:00,USD,EUR,1.2455968758363027
883,2005-05-24 00:00:00,USD,EUR,1.2148338764331448
884,2005-05-25 00:00:00,USD,EUR,1.2575822679161848
885,2005-05-26 00:00:00,USD,EUR,1.2303680299929054
886,2005-05-27 00:00:00,USD,EUR,1.253937821744075
887,2005-05-30 00:00:00,USD,EUR,1.22296413327562
888,2005-05-31 00:00:00,USD,EUR,1.2471084614440269
889,2005-06-01 00:00:00,USD,EUR,1.2490592341213305
890,2005-06-02 00:00:00,USD,EUR,1.2472679489014449
891,2005-06-03 00:00:00,USD,EUR,1.2789831964987115
892,2005-06-06 00:00:00,USD,EUR,1.2637919679887353
893,2005-06-07 00:00:00,USD,EUR,1.2095124594394249
894,2005-06-08 00:00:00,USD,EUR,1.267888766029605
895,2005-06-09 00:00:00,USD,EUR,1.2637312132076748
896,2005-06-10 00:00:00,USD,EUR,1.2507355371740976
897,2005-06-13 00:00:00,USD,EUR,1.2358158092095013
898,2005-06-14 00:00:00,USD,EUR,1.2330277732097967
899,2005-06-15 00:00:00,USD,EUR,1.2462986291790037
900,2005-06-16 00:00:00,USD,EUR,1.2443529078981967
901,2005-06-17 00:00:00,USD,EUR,1.248321312849996
902,2005-06-20 00:00:00,USD,EUR,1.2806354360156356
903,2005-06-21 00:00:00,USD,EUR,1.2463324316057565
904,2005-06-22 00:00:00,USD,EUR,1.2276603581669183
905,2005-06-23 00:00:00,USD,EUR,1.236083475419515
906,2005-06-24 00:00:00,USD,EUR,1.2624984958090113
907,2005-06-27 00:00:00,USD,EUR,1.21890177906704
908,2005-06-28 00:00:00,USD,EUR,1.2451840440899933
